step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.19] G1[0.36] G2[0.19] G3[0.19] G4[0.19];0.92;0.81;0.87;0.84;0.67;0.00;0.65;0.00;0.2239;0.2239;1
0;0;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.11] R11[0.23] R15[0.20] R20[0.12] R26[0.20] G1[0.22];0.71;0.79;0.65;0.78;0.55;0.38;0.60;0.00;0.2239;0.2239;1
0;0;Agent_3;orders came from the seed rule base (rules as-is);0;0;G1[0.11] G6[0.11] G7[0.11] G9[0.11] G10[0.10] A2[0.23];0.37;0.41;0.06;0.29;0.25;0.00;0.90;0.00;0.2239;0.2239;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] G1[0.32] G2[0.17] G3[0.17] G4[0.17];0.92;0.81;0.87;0.84;0.66;0.00;0.61;0.00;0.2273;0.2273;1
1;1;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.10] R11[0.23] R15[0.18] R20[0.10] R26[0.18] G1[0.19];0.71;0.78;0.65;0.70;0.52;0.37;0.59;0.00;0.2273;0.2273;1
1;1;Agent_3;orders came from the seed rule base (rules as-is);0;0;G1[0.10] G6[0.10] G7[0.10] G9[0.10] G10[0.09] A2[0.20];0.34;0.37;0.05;0.26;0.22;0.00;0.91;0.00;0.2273;0.2273;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.16] G1[0.30] G2[0.16] G3[0.16] G4[0.16];0.92;0.81;0.87;0.84;0.68;0.00;0.64;0.12;0.2302;0.2302;1
2;2;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.12] R11[0.23] R15[0.17] R20[0.10] R26[0.17] G1[0.18];0.68;0.75;0.62;0.79;0.55;0.36;0.57;0.12;0.2302;0.2302;1
2;2;Agent_3;orders came from the seed rule base (rules as-is);0;0;G1[0.09] G6[0.09] G7[0.09] G9[0.09] G10[0.13] A2[0.28];0.35;0.37;0.05;0.36;0.31;0.00;0.89;0.12;0.2302;0.2302;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.17] R26[0.04] G1[0.29] G2[0.17] G3[0.17];0.92;0.81;0.87;0.81;0.63;0.00;0.71;0.12;0.2208;0.2328;1
3;3;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.12] R11[0.23] R15[0.16] R20[0.09] R26[0.16] G1[0.18];0.72;0.79;0.65;0.82;0.59;0.35;0.60;0.12;0.2208;0.2328;1
3;3;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.02] R26[0.04] G1[0.09] G2[0.02] G3[0.02];0.77;0.78;0.28;0.74;0.52;0.00;0.70;0.12;0.2208;0.2328;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.18] R26[0.08] G1[0.28] G2[0.18] G3[0.18];0.92;0.81;0.87;0.81;0.63;0.00;0.72;0.12;0.0882;0.2315;1
4;4;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.12] R11[0.23] R15[0.15] R20[0.09] R26[0.15] G1[0.17];0.72;0.79;0.65;0.81;0.60;0.35;0.60;0.12;0.0882;0.2315;1
4;4;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.04] R26[0.08] G1[0.08] G2[0.04] G3[0.04];0.87;0.78;0.30;0.74;0.53;0.00;0.69;0.12;0.0882;0.2315;1
5;5;Agent_1;stage controller selected stage 2 [resolution increase] (deficit bucket: mid+gap) → rejected (cell already covered — an active rule sits on this antecedent cell and the situation is crisp; numeric tuning is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R7[0.02] R20[0.19] R26[0.11] G1[0.27] G2[0.19] G3[0.19];0.92;0.81;0.88;0.81;0.63;0.00;0.73;0.12;0.0608;0.2328;1
5;5;Agent_2;stage controller selected stage 2 [resolution increase] (deficit bucket: mid+gap) → rejected (cell already covered — an active rule sits on this antecedent cell and the situation is crisp; numeric tuning is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R7[0.12] R11[0.23] R15[0.15] R20[0.09] R26[0.15] G1[0.17];0.72;0.79;0.65;0.81;0.59;0.34;0.60;0.12;0.0608;0.2328;1
5;5;Agent_3;stage controller selected stage 2 [resolution increase] (deficit bucket: mid+gap) → rejected (cell already covered — an active rule sits on this antecedent cell and the situation is crisp; numeric tuning is stage ① evFIS's job | seed-base decision stands, its orders are applied);2;0;R7[0.04] R20[0.05] R26[0.11] G1[0.08] G2[0.05] G3[0.05];0.93;0.78;0.31;0.71;0.54;0.00;0.69;0.12;0.0608;0.2328;1
0;0;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.19] G1[0.36] G2[0.19] G3[0.19] G4[0.19];0.92;0.81;0.87;0.84;0.67;0.00;0.65;0.00;0.2239;0.2239;1
0;0;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.11] R11[0.23] R15[0.20] R20[0.12] R26[0.20] G1[0.22];0.71;0.79;0.65;0.78;0.55;0.38;0.60;0.00;0.2239;0.2239;1
0;0;Agent_3;orders came from the seed rule base (rules as-is);0;0;G1[0.11] G6[0.11] G7[0.11] G9[0.11] G10[0.10] A2[0.23];0.37;0.41;0.06;0.29;0.25;0.00;0.90;0.00;0.2239;0.2239;1
0;0;Agent_1;stage controller selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G19: G19: IF fire threat level is H AND asset exposure risk is VH AND suppression feasibility is VH THEN suppression effort 0.9, retardant drop 0.8, asset protection 0.7 (adaptation-born: generative (claude), gates G1-G4);3;3;R7[0.02] R20[0.17] R26[0.09] G1[0.24] G2[0.17] G3[0.17];0.92;0.81;0.87;0.80;0.63;0.00;0.72;0.00;0.0591;0.2239;1
0;0;Agent_2;stage controller selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G19: G19: IF fire threat level is H AND asset exposure risk is VH AND suppression feasibility is VH THEN suppression effort 0.9, retardant drop 0.8, asset protection 0.7 (adaptation-born: generative (claude), gates G1-G4);3;3;R7[0.11] R11[0.23] R15[0.13] R20[0.08] R26[0.13] G1[0.15];0.69;0.76;0.57;0.77;0.56;0.33;0.58;0.00;0.0591;0.2239;1
0;0;Agent_3;stage controller selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G19: G19: IF fire threat level is H AND asset exposure risk is VH AND suppression feasibility is VH THEN suppression effort 0.9, retardant drop 0.8, asset protection 0.7 (adaptation-born: generative (claude), gates G1-G4);3;3;R7[0.04] R20[0.05] R26[0.09] G1[0.07] G2[0.05] G3[0.05];0.92;0.78;0.28;0.74;0.48;0.00;0.66;0.00;0.0591;0.2239;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.18] R26[0.12] G1[0.24] G2[0.18] G3[0.18];0.92;0.81;0.88;0.80;0.63;0.00;0.72;0.12;0.0586;0.2330;1
6;6;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.12] R11[0.23] R15[0.13] R20[0.08] R26[0.13] G1[0.16];0.71;0.78;0.62;0.79;0.59;0.33;0.59;0.12;0.0586;0.2330;1
6;6;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.06] R26[0.12] G1[0.07] G2[0.06] G3[0.06];0.92;0.79;0.31;0.70;0.55;0.00;0.69;0.12;0.0586;0.2330;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.19] R26[0.14] G1[0.23] G2[0.19] G3[0.19];0.93;0.81;0.88;0.80;0.64;0.00;0.72;0.12;0.0556;0.0713;1
7;7;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.12] R11[0.23] R15[0.13] R20[0.08] R26[0.13] G1[0.16];0.71;0.78;0.62;0.79;0.60;0.33;0.60;0.12;0.0556;0.0713;1
7;7;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.07] R26[0.14] G1[0.07] G2[0.07] G3[0.07];0.93;0.79;0.32;0.69;0.55;0.00;0.69;0.12;0.0556;0.0713;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R7[0.02] R20[0.20] R26[0.15] G1[0.23] G2[0.20] G3[0.20];0.93;0.82;0.88;0.80;0.64;0.00;0.73;0.12;0.0564;0.0706;1
8;8;Agent_2;orders came from the seed rule base (rules as-is);0;0;R7[0.12] R11[0.23] R15[0.13] R20[0.08] R26[0.13] G1[0.16];0.71;0.78;0.62;0.79;0.61;0.33;0.60;0.12;0.0564;0.0706;1
8;8;Agent_3;orders came from the seed rule base (rules as-is);0;0;R7[0.04] R20[0.07] R26[0.15] G1[0.07] G2[0.07] G3[0.07];0.93;0.79;0.32;0.68;0.55;0.00;0.70;0.12;0.0564;0.0706;1
