step,t_min,burning,burned,j_total,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
40,40.0,2119,2149,0.31056,0.99591,0.01757,0.00390,0.09412,7.40,0.00,0.100,5714,4024.8
41,41.0,2127,2159,0.31087,0.99601,0.01757,0.00404,0.09790,7.40,0.00,0.101,5726,4036.5
42,42.0,2148,2181,0.31135,0.99623,0.01757,0.00419,0.10183,7.40,0.00,0.102,5764,4214.2
43,43.0,2155,2191,0.31167,0.99633,0.01757,0.00434,0.10579,7.40,0.00,0.103,5814,4249.8
44,44.0,2164,2209,0.31200,0.99649,0.01757,0.00448,0.10977,7.40,0.00,0.105,5838,4266.8
45,45.0,2179,2226,0.31234,0.99664,0.01757,0.00462,0.11376,7.40,0.00,0.106,5867,4288.0
46,46.0,2191,2240,0.31267,0.99676,0.01757,0.00476,0.11778,7.40,0.00,0.107,5902,4310.9
47,47.0,2203,2254,0.31299,0.99687,0.01757,0.00489,0.12181,7.40,0.00,0.108,5922,4329.3
48,48.0,2207,2261,0.31329,0.99693,0.01757,0.00503,0.12586,7.40,0.00,0.109,5941,4346.1
49,49.0,2219,2275,0.31361,0.99704,0.01757,0.00516,0.12991,7.40,0.00,0.110,5955,4356.0
50,50.0,2246,2302,0.31396,0.99723,0.01757,0.00529,0.13398,7.40,0.00,0.111,5987,4370.9
51,51.0,2253,2316,0.31428,0.99733,0.01757,0.00543,0.13808,7.40,0.00,0.112,6018,4409.5
52,52.0,2260,2327,0.31472,0.99741,0.01757,0.00556,0.14219,7.40,0.00,0.113,6050,4418.7
53,53.0,2271,2341,0.31504,0.99750,0.01757,0.00569,0.14631,7.40,0.00,0.114,6082,4441.1
54,54.0,2278,2355,0.31536,0.99759,0.01757,0.00582,0.15045,7.40,0.00,0.115,6107,4463.0
55,55.0,2301,2379,0.31570,0.99773,0.01757,0.00595,0.15460,7.40,0.00,0.116,6133,4476.2
56,56.0,2322,2405,0.31604,0.99788,0.01757,0.00608,0.15879,7.40,0.00,0.117,6183,4520.1
57,57.0,2343,2430,0.31639,0.99801,0.01757,0.00621,0.16301,7.40,0.00,0.118,6238,4553.8
58,58.0,2367,2459,0.31673,0.99815,0.01757,0.00634,0.16726,7.40,0.00,0.119,6312,4595.5
59,59.0,2378,2486,0.31707,0.99827,0.01757,0.00647,0.17155,7.40,0.00,0.120,6359,4632.0
60,60.0,2378,2502,0.31740,0.99834,0.01757,0.00659,0.17588,7.40,0.00,0.121,6414,4673.9
61,61.0,2370,2521,0.31773,0.99842,0.01757,0.00672,0.18023,7.40,0.00,0.122,6467,4708.7
62,62.0,2343,2539,0.31814,0.99849,0.01757,0.00684,0.18460,7.40,0.00,0.122,6508,4723.1
63,63.0,2297,2560,0.31847,0.99857,0.01757,0.00697,0.18899,7.40,0.00,0.123,6547,4741.9
64,64.0,2223,2572,0.31879,0.99861,0.01757,0.00709,0.19338,7.40,0.00,0.124,6588,4758.9
65,65.0,2160,2587,0.31910,0.99867,0.01757,0.00722,0.19777,7.40,0.00,0.125,6578,4747.7
66,66.0,2085,2595,0.31941,0.99869,0.01757,0.00734,0.20210,7.40,0.00,0.126,6546,4680.7
67,67.0,2009,2605,0.31971,0.99873,0.01757,0.00744,0.20639,7.40,0.00,0.127,6524,4642.2
68,68.0,1965,2620,0.32001,0.99877,0.01757,0.00754,0.21063,7.40,0.00,0.128,6514,4591.9
69,69.0,1909,2634,0.32031,0.99882,0.01757,0.00764,0.21485,7.40,0.00,0.128,6510,4567.9
70,70.0,1878,2641,0.32061,0.99884,0.01757,0.00774,0.21905,7.40,0.00,0.129,6512,4549.1
71,71.0,1859,2652,0.32090,0.99887,0.01757,0.00783,0.22323,7.40,0.00,0.130,6484,4524.6
72,72.0,1851,2666,0.32118,0.99891,0.01757,0.00791,0.22739,7.40,0.00,0.131,6471,4508.1
73,73.0,1845,2680,0.32148,0.99895,0.01757,0.00799,0.23155,7.40,0.00,0.131,6481,4508.4
74,74.0,1838,2691,0.32176,0.99898,0.01757,0.00808,0.23572,7.40,0.00,0.132,6498,4521.4
75,75.0,1838,2708,0.32205,0.99902,0.01757,0.00816,0.23990,7.40,0.00,0.133,6524,4529.2
76,76.0,1849,2738,0.32234,0.99909,0.01757,0.00824,0.24409,7.40,0.00,0.134,6543,4548.0
77,77.0,1855,2769,0.32264,0.99916,0.01757,0.00833,0.24833,7.40,0.00,0.134,6601,4595.3
78,78.0,1916,2844,0.32295,0.99931,0.01757,0.00841,0.25261,7.40,0.00,0.135,6602,4629.7
79,79.0,1937,2881,0.32323,0.99937,0.01757,0.00850,0.25694,7.40,0.00,0.136,6645,4696.4
80,80.0,1953,2914,0.32352,0.99942,0.01757,0.00858,0.26130,7.40,0.00,0.136,6675,4719.8
81,81.0,1972,2946,0.32382,0.99947,0.01757,0.00866,0.26569,7.40,0.00,0.137,6675,4753.4
82,82.0,2000,2988,0.32412,0.99952,0.01757,0.00875,0.27010,7.40,0.00,0.138,6708,4773.2
83,83.0,2080,3075,0.32442,0.99962,0.01757,0.00882,0.27455,7.40,0.00,0.139,6767,4809.7
84,84.0,2147,3152,0.32471,0.99969,0.01757,0.00890,0.27907,7.40,0.00,0.139,6832,4892.3
85,85.0,2224,3246,0.32503,0.99975,0.01757,0.00896,0.28365,7.40,0.00,0.140,6900,4953.6
86,86.0,2294,3327,0.32533,0.99980,0.01757,0.00903,0.28830,7.40,0.00,0.141,6923,5030.0
87,87.0,2332,3374,0.32563,0.99982,0.01757,0.00909,0.29301,7.40,0.00,0.141,6942,5091.3
88,88.0,2341,3395,0.32593,0.99983,0.01757,0.00916,0.29775,7.40,0.00,0.142,6962,5124.8
89,89.0,2324,3397,0.32623,0.99983,0.01757,0.00922,0.30249,7.40,0.00,0.143,6969,5131.4
90,90.0,2309,3402,0.32653,0.99983,0.01757,0.00929,0.30723,7.40,0.00,0.144,6970,5122.7
91,91.0,2287,3410,0.32683,0.99984,0.01757,0.00935,0.31196,7.40,0.00,0.144,6964,5118.2
92,92.0,2261,3416,0.32713,0.99984,0.01757,0.00941,0.31670,7.40,0.00,0.145,6962,5122.0
93,93.0,2240,3417,0.32743,0.99984,0.01757,0.00947,0.32142,7.40,0.00,0.146,6939,5097.0
94,94.0,2227,3420,0.32772,0.99984,0.01757,0.00952,0.32611,7.40,0.00,0.146,6935,5075.1
95,95.0,2222,3423,0.32802,0.99984,0.01757,0.00957,0.33079,7.40,0.00,0.147,6926,5059.2
96,96.0,2215,3426,0.32831,0.99984,0.01757,0.00962,0.33545,7.40,0.00,0.148,6926,5046.2
97,97.0,2204,3428,0.32860,0.99984,0.01757,0.00966,0.34012,7.40,0.00,0.148,6919,5049.9
