step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.212694;0.276464;0.276421
1;0.225438;0.225438;0.214166;0.276464;0.276421
2;0.227455;0.227452;0.216080;0.276464;0.276421
3;0.252612;0.229122;0.217666;0.278793;0.278950
4;0.227341;0.231291;0.219726;0.259649;0.279799
5;0.222574;0.230521;0.218995;0.259649;0.279799
6;0.225573;0.232606;0.220975;0.259649;0.279799
7;0.222905;0.235104;0.223349;0.259649;0.279799
8;0.222300;0.234587;0.222857;0.252933;0.279914
9;0.224626;0.235895;0.224101;0.252933;0.279914
10;0.217134;0.237345;0.225478;0.252933;0.279914
11;0.221925;0.237045;0.225192;0.252933;0.279914
12;0.227841;0.239729;0.227742;0.252933;0.279914
13;0.225118;0.237661;0.225778;0.252933;0.279914
14;0.227222;0.237945;0.226047;0.252933;0.279914
15;0.228961;0.238560;0.226632;0.252933;0.279914
16;0.234334;0.238840;0.226898;0.252933;0.279914
17;0.235435;0.240613;0.228582;0.252933;0.279914
18;0.240897;0.237437;0.225565;0.261452;0.277594
19;0.242111;0.238097;0.226193;0.261452;0.277594
20;0.240547;0.239076;0.227122;0.261452;0.277594
21;0.241149;0.237205;0.225345;0.261452;0.277594
22;0.243592;0.238968;0.227020;0.261452;0.277594
23;0.246017;0.240374;0.228355;0.261452;0.277594
24;0.247256;0.240527;0.228501;0.261452;0.277594
25;0.248401;0.242196;0.230086;0.261452;0.277594
26;0.249888;0.241241;0.229178;0.261452;0.277594
27;0.251258;0.243829;0.231638;0.261452;0.277594
28;0.252147;0.246086;0.233782;0.262629;0.275976
29;0.253667;0.246701;0.234366;0.262629;0.275976
30;0.254670;0.243407;0.231237;0.262629;0.275976
31;0.256058;0.246767;0.234429;0.262629;0.275976
32;0.257396;0.247381;0.235012;0.262629;0.275976
33;0.261196;0.250322;0.237805;0.262629;0.275976
34;0.262836;0.249774;0.237286;0.262629;0.275976
35;0.261304;0.254203;0.241493;0.262629;0.275976
36;0.262438;0.253129;0.240472;0.262629;0.275976
37;0.264600;0.254981;0.242232;0.262629;0.275976
38;0.266077;0.255784;0.242995;0.269125;0.275472
39;0.268803;0.256436;0.243614;0.269125;0.275472
40;0.271308;0.256901;0.244056;0.269125;0.275472
41;0.272352;0.259978;0.246979;0.269125;0.275472
42;0.273806;0.258840;0.245898;0.269125;0.275472
43;0.273753;0.260327;0.247310;0.269125;0.275472
44;0.274987;0.262031;0.248929;0.269125;0.275472
45;0.274786;0.261947;0.248850;0.269125;0.275472
46;0.276510;0.264308;0.251093;0.269125;0.275472
47;0.277362;0.266315;0.252999;0.269125;0.275472
48;0.278026;0.266581;0.253252;0.272493;0.280077
49;0.278001;0.267576;0.254198;0.272493;0.280077
50;0.279020;0.269121;0.255665;0.271495;0.279996
51;0.280090;0.270925;0.257379;0.271495;0.279996
52;0.280985;0.270227;0.256716;0.271495;0.279996
53;0.282279;0.270504;0.256979;0.271495;0.279996
54;0.283061;0.272536;0.258910;0.271640;0.281540
55;0.285604;0.272466;0.258843;0.271640;0.281540
56;0.286126;0.274489;0.260764;0.271640;0.281540
57;0.287709;0.274085;0.260381;0.271640;0.281540
58;0.288212;0.274552;0.260824;0.271640;0.281540
59;0.289672;0.275405;0.261635;0.271640;0.281540
60;0.289755;0.275813;0.262022;0.271640;0.281540
61;0.291192;0.276487;0.262662;0.271640;0.281540
62;0.293224;0.276742;0.262905;0.271640;0.281540
63;0.295017;0.277506;0.263631;0.271640;0.281540
64;0.296528;0.278656;0.264723;0.273392;0.280450
65;0.297206;0.278736;0.264800;0.273392;0.280450
66;0.297734;0.280838;0.266796;0.273392;0.280450
67;0.298733;0.280763;0.266725;0.273392;0.280450
68;0.300762;0.280730;0.266693;0.273392;0.280450
69;0.300250;0.281670;0.267586;0.273392;0.280450
70;0.301745;0.281869;0.267776;0.273392;0.280450
71;0.302613;0.282454;0.268332;0.273392;0.280450
72;0.303165;0.282278;0.268164;0.273392;0.280450
73;0.304029;0.282551;0.268424;0.273392;0.280450
