step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,170,170,0.10271,0.11645,0.34936,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
2,2.0,172,172,0.10350,0.11734,0.35203,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
3,3.0,178,178,0.10581,0.11996,0.35989,0.00000,0.00000,0.00000,8.27,0.00,0.159,0,0.0
4,4.0,190,190,0.13355,0.12502,0.37505,0.00000,0.00000,0.00114,8.27,0.00,0.159,1346,50.7
5,5.0,201,201,0.13475,0.12944,0.38833,0.00000,0.00000,0.01157,8.27,0.00,0.159,548,232.0
6,6.0,216,216,0.13879,0.13519,0.40556,0.00000,0.00000,0.02200,8.27,0.00,0.159,511,232.0
7,7.0,225,225,0.14096,0.13848,0.41544,0.00000,0.00000,0.03241,8.27,0.00,0.160,483,231.7
8,8.0,236,236,0.14413,0.14236,0.42707,0.00000,0.00000,0.04284,8.27,0.00,0.160,464,232.1
9,9.0,248,248,0.14767,0.14642,0.43925,0.00000,0.00000,0.05327,8.27,0.00,0.160,446,232.0
10,10.0,254,254,0.14963,0.14838,0.44515,0.00000,0.00000,0.06369,8.27,0.00,0.160,434,231.6
11,11.0,262,262,0.15215,0.15094,0.45282,0.00000,0.00000,0.07412,8.27,0.00,0.160,424,231.9
12,12.0,273,273,0.15552,0.15434,0.46303,0.00000,0.00000,0.08453,8.27,0.00,0.161,416,231.5
13,13.0,281,281,0.15803,0.15674,0.47021,0.00000,0.00000,0.09495,8.27,0.00,0.161,410,231.6
14,14.0,292,292,0.16121,0.15993,0.47979,0.00000,0.00000,0.10537,8.27,0.00,0.161,404,231.7
15,15.0,304,304,0.16465,0.16328,0.48985,0.00000,0.00000,0.11579,8.27,0.00,0.161,400,231.7
16,16.0,315,315,0.16779,0.16624,0.49873,0.00000,0.00000,0.12622,8.27,0.00,0.161,397,231.9
17,17.0,324,324,0.17037,0.16859,0.50578,0.00000,0.00000,0.13665,8.27,0.00,0.162,393,231.8
18,18.0,340,340,0.17441,0.17261,0.51782,0.00000,0.00000,0.14706,8.27,0.00,0.162,389,231.5
19,19.0,355,355,0.17814,0.17620,0.52859,0.00000,0.00000,0.15749,8.27,0.00,0.162,387,231.7
20,20.0,367,367,0.18112,0.17895,0.53686,0.00000,0.00000,0.16791,8.27,0.00,0.162,385,231.5
21,21.0,381,381,0.18438,0.18205,0.54616,0.00000,0.00000,0.17832,8.27,0.00,0.163,383,231.4
22,22.0,398,398,0.18809,0.18565,0.55695,0.00000,0.00000,0.18874,8.27,0.00,0.163,382,231.5
23,23.0,412,412,0.19114,0.18849,0.56547,0.00000,0.00000,0.19917,8.27,0.00,0.163,381,231.7
24,24.0,424,424,0.19377,0.19084,0.57251,0.00000,0.00000,0.20960,8.27,0.00,0.163,380,231.7
25,25.0,437,437,0.19649,0.19329,0.57988,0.00000,0.00000,0.22002,8.27,0.00,0.163,379,231.4
26,26.0,453,453,0.19965,0.19621,0.58862,0.00000,0.00000,0.23045,8.27,0.00,0.163,379,231.6
27,27.0,461,461,0.20148,0.19762,0.59285,0.00000,0.00000,0.24086,8.27,0.00,0.164,378,231.3
28,28.0,477,477,0.20450,0.20035,0.60106,0.00000,0.00000,0.25128,8.27,0.00,0.164,378,231.4
29,29.0,492,492,0.20728,0.20282,0.60846,0.00000,0.00000,0.26170,8.27,0.00,0.164,378,231.4
30,30.0,504,504,0.20957,0.20473,0.61418,0.00000,0.00000,0.27212,8.27,0.00,0.164,378,231.4
31,31.0,517,517,0.21195,0.20673,0.62020,0.00000,0.00000,0.28253,8.27,0.00,0.164,378,231.3
32,32.0,527,527,0.21389,0.20823,0.62470,0.00000,0.00000,0.29294,8.27,0.00,0.164,378,231.2
33,33.0,538,538,0.21594,0.20984,0.62953,0.00000,0.00000,0.30337,8.27,0.00,0.165,379,231.6
34,34.0,559,559,0.21914,0.21281,0.63842,0.00000,0.00000,0.31379,8.27,0.00,0.165,379,231.4
35,35.0,571,571,0.22121,0.21444,0.64331,0.00000,0.00000,0.32422,8.27,0.00,0.165,380,231.7
36,36.0,591,591,0.22409,0.21706,0.65117,0.00000,0.00000,0.33464,8.27,0.00,0.165,379,231.2
37,37.0,611,611,0.22693,0.21956,0.65869,0.00000,0.00000,0.34506,8.27,0.00,0.165,380,231.5
38,38.0,625,625,0.22904,0.22125,0.66376,0.00000,0.00000,0.35547,8.27,0.00,0.165,380,231.2
39,39.0,642,643,0.23153,0.22336,0.67007,0.00000,0.00000,0.36589,8.27,0.00,0.165,381,231.4
40,40.0,655,657,0.23355,0.22494,0.67482,0.00000,0.00000,0.37631,8.27,0.00,0.166,382,231.6
41,41.0,675,679,0.23628,0.22733,0.68200,0.00000,0.00000,0.38674,8.27,0.00,0.166,382,231.5
42,42.0,694,700,0.23885,0.22952,0.68857,0.00000,0.00000,0.39717,8.27,0.00,0.166,383,231.7
43,43.0,708,719,0.24115,0.23143,0.69428,0.00000,0.00000,0.40758,8.27,0.00,0.166,383,231.4
44,44.0,721,742,0.24372,0.23364,0.70093,0.00000,0.00000,0.41801,8.27,0.00,0.166,384,231.6
45,45.0,731,762,0.24604,0.23549,0.70647,0.00000,0.00000,0.42842,8.27,0.00,0.166,384,231.2
46,46.0,742,780,0.24804,0.23710,0.71129,0.00000,0.00000,0.43884,8.27,0.00,0.166,385,231.5
47,47.0,755,799,0.25034,0.23874,0.71621,0.00000,0.00000,0.44927,8.27,0.00,0.166,387,231.6
48,48.0,774,823,0.25295,0.24073,0.72218,0.00000,0.00000,0.45970,8.27,0.00,0.167,390,231.7
49,49.0,786,843,0.25522,0.24232,0.72697,0.00000,0.00000,0.47012,8.27,0.00,0.167,392,231.5
50,50.0,800,863,0.25751,0.24387,0.73160,0.00000,0.00000,0.48054,8.27,0.00,0.167,394,231.5
51,51.0,796,876,0.25867,0.24484,0.73453,0.00000,0.00000,0.49095,8.27,0.00,0.167,394,231.2
52,52.0,799,893,0.26033,0.24609,0.73826,0.00000,0.00000,0.50136,8.27,0.00,0.167,395,231.3
53,53.0,800,908,0.26185,0.24716,0.74147,0.00000,0.00000,0.51179,8.27,0.00,0.167,396,231.8
54,54.0,808,923,0.26391,0.24820,0.74460,0.00000,0.00000,0.52222,8.27,0.00,0.167,399,231.7
55,55.0,819,939,0.26589,0.24928,0.74785,0.00000,0.00000,0.53263,8.27,0.00,0.168,402,231.2
56,56.0,841,965,0.26894,0.25099,0.75297,0.00000,0.00000,0.54305,8.27,0.00,0.168,407,231.4
57,57.0,853,980,0.27098,0.25194,0.75582,0.00000,0.00000,0.55348,8.27,0.00,0.168,410,231.8
58,58.0,865,998,0.27324,0.25306,0.75917,0.00000,0.00000,0.56391,8.27,0.00,0.168,412,232.2
59,59.0,867,1016,0.27417,0.25414,0.76242,0.00000,0.00000,0.57435,8.27,0.00,0.168,411,232.8
60,60.0,868,1029,0.27511,0.25490,0.76471,0.00000,0.00000,0.58478,8.27,0.00,0.168,410,232.7
61,61.0,876,1039,0.27581,0.25548,0.76645,0.00000,0.00000,0.59519,8.27,0.00,0.169,408,231.5
