step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.253417;0.253417;0.248349;0.044675;0.287321
0;0.253417;0.253417;0.248349;0.044675;0.287321
1;0.254586;0.254586;0.249494;0.288646;0.288646
2;0.257363;0.257363;0.250000;0.291795;0.291795
3;0.058212;0.257291;0.250000;0.044675;0.291713
4;0.060972;0.255120;0.250000;0.046246;0.288513
5;0.057626;0.256388;0.250000;0.040673;0.289096
6;0.056492;0.252181;0.247137;0.037390;0.283332
7;0.057879;0.086012;0.084292;0.037390;0.093811
8;0.061369;0.219603;0.215211;0.041482;0.244095
9;0.063732;0.152786;0.149730;0.043088;0.167296
10;0.066083;0.110044;0.107843;0.044675;0.117783
11;0.063629;0.258161;0.250000;0.039859;0.284691
12;0.064768;0.120496;0.118086;0.039859;0.127455
13;0.065917;0.094232;0.092347;0.039859;0.096499
14;0.065882;0.095287;0.093381;0.039859;0.096499
15;0.066840;0.241215;0.236390;0.039859;0.260882
16;0.067798;0.211815;0.207579;0.039859;0.226475
17;0.068758;0.118057;0.115696;0.039859;0.119096
18;0.069718;0.241271;0.236446;0.039859;0.257715
19;0.070678;0.100034;0.098033;0.039859;0.096499
20;0.071637;0.100520;0.098510;0.039859;0.095966
21;0.072597;0.100531;0.098520;0.039859;0.094894
22;0.073555;0.101488;0.099458;0.039859;0.094894
23;0.074514;0.102445;0.100396;0.039859;0.094894
24;0.075471;0.103402;0.101334;0.039859;0.094894
25;0.076416;0.084038;0.082357;0.039859;0.071853
26;0.077363;0.084989;0.083289;0.039859;0.071853
27;0.078309;0.085939;0.084220;0.039859;0.071853
28;0.079268;0.257290;0.250000;0.039859;0.265053
29;0.080209;0.087840;0.086083;0.039859;0.071853
30;0.081153;0.088214;0.086450;0.039859;0.071204
31;0.082096;0.089160;0.087377;0.039859;0.071204
32;0.083050;0.103111;0.101049;0.039859;0.085951
33;0.083988;0.091052;0.089231;0.039859;0.071204
34;0.084928;0.091996;0.090156;0.039859;0.071204
35;0.085867;0.092938;0.091079;0.039859;0.071204
36;0.086817;0.106885;0.104747;0.039859;0.085951
37;0.087752;0.094822;0.092926;0.039859;0.071204
38;0.088689;0.095762;0.093847;0.039859;0.071204
39;0.089622;0.096700;0.094766;0.039859;0.071204
40;0.090566;0.110644;0.108431;0.039859;0.085951
41;0.091495;0.098576;0.096604;0.039859;0.071204
42;0.092425;0.099511;0.097521;0.039859;0.071204
43;0.093354;0.100445;0.098436;0.039859;0.071204
44;0.094283;0.114384;0.112096;0.039859;0.085951
45;0.095212;0.102308;0.100262;0.039859;0.071204
46;0.096135;0.103238;0.101173;0.039859;0.071204
47;0.097057;0.104166;0.102083;0.039859;0.071204
48;0.097973;0.118099;0.115737;0.039859;0.085951
49;0.098893;0.106014;0.103894;0.039859;0.071204
50;0.099806;0.288638;0.250000;0.039859;0.277216
51;0.100722;0.107853;0.105696;0.039859;0.071204
52;0.101633;0.108771;0.106595;0.039859;0.071204
53;0.102542;0.109686;0.107492;0.039859;0.071204
54;0.103445;0.123605;0.121133;0.039859;0.085951
55;0.104352;0.111507;0.109277;0.039859;0.071204
56;0.105255;0.112416;0.110168;0.039859;0.071204
57;0.106155;0.113322;0.111056;0.039859;0.071204
58;0.106524;0.127233;0.124689;0.039859;0.085951
59;0.106526;0.115126;0.112824;0.039859;0.071204
60;0.106539;0.116026;0.113706;0.039859;0.071204
61;0.106553;0.116924;0.114585;0.039859;0.071204
62;0.106591;0.130826;0.128210;0.039859;0.085951
63;0.106581;0.118709;0.116335;0.039859;0.071204
64;0.106594;0.119600;0.117208;0.039859;0.071204
65;0.106610;0.120489;0.118080;0.039859;0.071204
66;0.106662;0.134383;0.131695;0.039859;0.085951
67;0.106650;0.121802;0.119366;0.039859;0.071204
68;0.106665;0.121802;0.119366;0.039859;0.071204
69;0.106682;0.121802;0.119366;0.039859;0.071204
70;0.106733;0.134809;0.132113;0.039859;0.085951
71;0.106721;0.121802;0.119366;0.039859;0.071204
72;0.106737;0.121802;0.119366;0.039859;0.071204
73;0.106753;0.121802;0.119366;0.039859;0.071204
74;0.106804;0.134809;0.132113;0.039859;0.085951
75;0.106793;0.121802;0.119366;0.039859;0.071204
76;0.106809;0.121802;0.119366;0.039859;0.071204
77;0.106825;0.121802;0.119366;0.039859;0.071204
78;0.106876;0.184559;0.180868;0.039859;0.142357
79;0.106865;0.121802;0.119366;0.039859;0.071204
80;0.106881;0.121226;0.118802;0.039859;0.070551
81;0.106893;0.121226;0.118802;0.039859;0.070551
82;0.106936;0.133781;0.131105;0.039859;0.084786
83;0.106919;0.121226;0.118802;0.039859;0.070551
84;0.106928;0.121226;0.118802;0.039859;0.070551
85;0.106938;0.121226;0.118802;0.039859;0.070551
86;0.106981;0.133781;0.131105;0.039859;0.084786
87;0.106964;0.121226;0.118802;0.039859;0.070551
88;0.106973;0.121226;0.118802;0.039859;0.070551
89;0.106983;0.121226;0.118802;0.039859;0.070551
90;0.107027;0.133781;0.131105;0.039859;0.084786
91;0.107010;0.121226;0.118802;0.039859;0.070551
92;0.107019;0.121226;0.118802;0.039859;0.070551
93;0.107061;0.133781;0.131105;0.039859;0.084786
94;0.107044;0.121226;0.118802;0.039859;0.070551
95;0.107053;0.121226;0.118802;0.039859;0.070551
96;0.107095;0.133781;0.131105;0.039859;0.084786
97;0.107078;0.121226;0.118802;0.039859;0.070551
98;0.107088;0.121226;0.118802;0.039859;0.070551
99;0.107130;0.133781;0.131105;0.039859;0.084786
100;0.107113;0.121226;0.118802;0.039859;0.070551
101;0.107122;0.121226;0.118802;0.039859;0.070551
102;0.107164;0.133781;0.131105;0.039859;0.084786
103;0.107147;0.121226;0.118802;0.039859;0.070551
104;0.107156;0.120648;0.118235;0.039859;0.069895
105;0.107198;0.133263;0.130598;0.039859;0.084199
106;0.107181;0.120648;0.118235;0.039859;0.069895
107;0.107190;0.120648;0.118235;0.039859;0.069895
108;0.107231;0.288027;0.250000;0.039859;0.259668
109;0.107214;0.120648;0.118235;0.039859;0.069895
110;0.107223;0.120648;0.118235;0.039859;0.069895
111;0.107265;0.133263;0.130598;0.039859;0.084199
112;0.107247;0.120648;0.118235;0.039859;0.069895
113;0.107256;0.120066;0.117665;0.039859;0.069236
114;0.107298;0.132743;0.130089;0.039859;0.083609
115;0.107281;0.120066;0.117665;0.039859;0.069236
116;0.107290;0.120066;0.117665;0.039859;0.069236
117;0.107331;0.132743;0.130089;0.039859;0.083609
118;0.107314;0.120066;0.117665;0.039859;0.069236
119;0.107323;0.120066;0.117665;0.039859;0.069236
120;0.107365;0.132743;0.130089;0.039859;0.083609
121;0.107347;0.120066;0.117665;0.039859;0.069236
122;0.107352;0.120066;0.117665;0.039859;0.069236
123;0.107394;0.132743;0.130089;0.039859;0.083609
124;0.107377;0.120066;0.117665;0.039859;0.069236
125;0.107385;0.118304;0.115938;0.039859;0.067238
126;0.107427;0.252329;0.247282;0.039859;0.219194
127;0.107410;0.117711;0.115357;0.039859;0.066566
128;0.107418;0.117711;0.115357;0.039859;0.066566
129;0.108187;0.130639;0.128026;0.040673;0.081223
130;0.108170;0.117711;0.115357;0.040673;0.066566
131;0.108178;0.117711;0.115357;0.040673;0.066566
132;0.108062;0.300341;0.250000;0.040673;0.273629
133;0.108044;0.117711;0.115357;0.040673;0.066566
134;0.108053;0.117711;0.115357;0.040673;0.066566
135;0.108252;0.150034;0.147033;0.040673;0.103213
136;0.108233;0.117711;0.115357;0.040673;0.066566
137;0.108237;0.117711;0.115357;0.040673;0.066566
138;0.108282;0.130639;0.128026;0.040673;0.081223
139;0.108258;0.117711;0.115357;0.040673;0.066566
