step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
0;0.223888;0.223888;0.212694;0.259131;0.259131
0;0.223888;0.223888;0.212694;0.259131;0.259131
1;0.225438;0.225438;0.214166;0.276421;0.276421
2;0.227452;0.227452;0.216080;0.276421;0.276421
3;0.219138;0.229122;0.217666;0.257028;0.278947
4;0.223907;0.217857;0.206964;0.257028;0.278947
5;0.223387;0.218281;0.207367;0.257028;0.278947
6;0.224876;0.217993;0.207093;0.257142;0.259131
6;0.224876;0.217993;0.207093;0.257142;0.259131
7;0.224067;0.220577;0.209548;0.257028;0.278947
8;0.224836;0.226651;0.215318;0.257028;0.278947
9;0.224725;0.219787;0.208798;0.257028;0.278947
10;0.221124;0.219608;0.208627;0.257028;0.278947
11;0.228178;0.215716;0.204930;0.257142;0.259131
12;0.223883;0.222532;0.211406;0.257142;0.259131
13;0.226037;0.217175;0.206316;0.257142;0.259131
14;0.227697;0.218090;0.207186;0.254392;0.253715
15;0.226367;0.220849;0.209806;0.254392;0.253715
16;0.227842;0.220685;0.209651;0.254392;0.253715
17;0.229408;0.220594;0.209564;0.254392;0.253715
18;0.229977;0.221430;0.210358;0.254392;0.253715
19;0.233992;0.222694;0.211559;0.254392;0.253715
20;0.236759;0.223937;0.212740;0.254392;0.253715
21;0.234999;0.224125;0.212919;0.254392;0.253715
22;0.237543;0.225167;0.213909;0.254392;0.253715
23;0.237965;0.225784;0.214495;0.254392;0.253715
24;0.238096;0.227165;0.215806;0.249161;0.253681
25;0.238721;0.229116;0.217661;0.249161;0.253681
26;0.240163;0.229058;0.217605;0.249161;0.253681
27;0.241094;0.230539;0.219012;0.249161;0.253681
28;0.242585;0.232318;0.220702;0.249161;0.253681
29;0.244064;0.232550;0.220922;0.249161;0.253681
30;0.244550;0.234430;0.222708;0.249161;0.253681
31;0.246046;0.235350;0.223583;0.249161;0.253681
32;0.248082;0.240064;0.228060;0.249161;0.253681
33;0.250408;0.236018;0.224217;0.249161;0.253681
34;0.253987;0.237254;0.225391;0.262491;0.258133
35;0.250153;0.237566;0.225688;0.262491;0.258133
36;0.250832;0.238239;0.226327;0.262491;0.258133
37;0.252109;0.238965;0.227017;0.262491;0.258133
38;0.254332;0.239264;0.227301;0.262491;0.258133
39;0.251552;0.239911;0.227916;0.262491;0.258133
40;0.252029;0.240431;0.228410;0.262491;0.258133
41;0.255597;0.243754;0.231566;0.262491;0.258133
42;0.255717;0.244153;0.231946;0.262491;0.258133
43;0.257238;0.244546;0.232318;0.262491;0.258133
44;0.255790;0.245158;0.232900;0.257203;0.263012
45;0.256639;0.244006;0.231806;0.257203;0.263012
46;0.258046;0.245679;0.233395;0.257203;0.263012
47;0.256562;0.246015;0.233714;0.255565;0.260747
48;0.261016;0.246457;0.234134;0.255565;0.260747
49;0.258241;0.247508;0.235133;0.255565;0.260747
