step;t_min;region;story;stage_tried;stage_accepted;fired_rules;suppression;deployment;containment;protection;evacuation;warning;quality;gate_min;J_forecast;J_noaction;attended
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G23: G23: IF asset exposure risk is M AND fire threat level is VL THEN asset protection 0.5, suppression effort 0.2 (adaptation-born: generative (template), gates G1-G4);3;3;R3[0.52] R6[0.09] R9[0.07] R10[0.06] R13[0.07] R20[0.03];0.53;0.74;0.00;0.45;0.41;0.29;0.70;0.00;0.2194;0.2194;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.46] R6[0.08] R9[0.06] R10[0.05] R13[0.07] R20[0.03];0.53;0.75;0.00;0.45;0.41;0.26;0.68;0.00;0.0327;0.2319;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.44] R6[0.07] R9[0.06] R10[0.05] R13[0.06] R20[0.02];0.53;0.76;0.00;0.44;0.41;0.30;0.70;0.12;0.0327;0.2294;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.37] R6[0.07] R9[0.06] R10[0.06] R12[0.06] R13[0.10];0.55;0.72;0.06;0.58;0.51;0.63;0.70;0.12;0.0329;0.2284;1
4;4;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.32] R6[0.07] R9[0.05] R10[0.07] R12[0.07] R13[0.13];0.57;0.72;0.06;0.59;0.52;0.67;0.70;0.12;0.0330;0.2273;1
5;5;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.28] R6[0.06] R9[0.05] R10[0.07] R12[0.07] R13[0.16];0.59;0.72;0.06;0.59;0.53;0.70;0.70;0.12;0.0330;0.2300;1
6;6;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.25] R6[0.06] R9[0.05] R10[0.08] R12[0.08] R13[0.18];0.60;0.72;0.06;0.59;0.53;0.71;0.70;0.12;0.0330;0.2222;1
7;7;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.22] R6[0.06] R9[0.05] R10[0.08] R12[0.08] R13[0.19];0.62;0.72;0.06;0.59;0.54;0.71;0.70;0.12;0.0330;0.2201;1
8;8;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.20] R6[0.06] R9[0.05] R10[0.09] R12[0.08] R13[0.21];0.63;0.72;0.06;0.59;0.54;0.71;0.70;0.12;0.0330;0.2139;1
9;9;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.19] R6[0.06] R9[0.05] R10[0.09] R12[0.08] R13[0.22];0.64;0.72;0.06;0.60;0.54;0.71;0.70;0.12;0.0331;0.1934;1
10;10;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.17] R6[0.06] R9[0.05] R10[0.09] R12[0.08] R13[0.22];0.64;0.72;0.06;0.60;0.55;0.71;0.70;0.12;0.0331;0.1364;1
11;11;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.16] R6[0.06] R9[0.05] R10[0.09] R12[0.08] R13[0.23];0.65;0.72;0.06;0.60;0.55;0.71;0.70;0.11;0.0331;0.0587;1
12;12;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.16] R6[0.06] R9[0.05] R10[0.09] R12[0.08] R13[0.23];0.65;0.72;0.06;0.60;0.55;0.71;0.70;0.11;0.0331;0.0499;1
13;13;Agent_1;RL selected stage 2 [resolution increase] (deficit bucket: low) → ACCEPTED: A2: A2: IF suppression feasibility is VH AND asset exposure risk is M THEN asset protection 0.5, evacuation 0.4 (adaptation-born: resolution increase (instantiated antecedent cell)) (coverage gap, admitted non-inferior at fired weight 1.00);2;2;R3[0.15] R6[0.06] R9[0.05] R10[0.09] R12[0.08] R13[0.24];0.65;0.72;0.06;0.57;0.52;0.71;0.71;0.11;0.0608;0.0499;1
14;14;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.15] R6[0.06] R9[0.05] R10[0.09] R12[0.08] R13[0.24];0.66;0.72;0.06;0.57;0.52;0.71;0.71;0.11;0.0512;0.0499;1
0;0;Agent_1;RL selected stage 3 [GenAI] (deficit bucket: low) → ACCEPTED: G23: G23: IF asset exposure risk is M AND fire threat level is VL THEN asset protection 0.5, suppression effort 0.2 (adaptation-born: generative (template), gates G1-G4);3;3;R3[0.52] R6[0.09] R9[0.07] R10[0.06] R13[0.07] R20[0.03];0.53;0.74;0.00;0.45;0.41;0.29;0.70;0.00;0.2194;0.2194;1
0;0;Agent_1;RL selected stage 1 [evFIS] (deficit bucket: low) → rejected (no improving perturbation found | seed-base decision stands, its orders are applied);1;0;R3[0.52] R6[0.09] R9[0.07] R10[0.06] R13[0.07] R20[0.03];0.53;0.74;0.00;0.46;0.41;0.29;0.70;0.00;0.2194;0.2194;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.46] R6[0.08] R9[0.06] R10[0.05] R13[0.07] R20[0.03];0.53;0.75;0.00;0.45;0.41;0.26;0.68;0.00;0.0327;0.2319;1
1;1;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.46] R6[0.08] R9[0.06] R10[0.05] R13[0.07] R20[0.03];0.53;0.75;0.00;0.46;0.41;0.26;0.68;0.00;0.0327;0.2319;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.44] R6[0.07] R9[0.06] R10[0.05] R13[0.06] R20[0.02];0.53;0.76;0.00;0.44;0.41;0.30;0.70;0.12;0.0327;0.2294;1
2;2;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.44] R6[0.07] R9[0.06] R10[0.05] R13[0.06] R20[0.02];0.53;0.76;0.00;0.45;0.41;0.30;0.70;0.12;0.0327;0.2325;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.37] R6[0.07] R9[0.06] R10[0.06] R12[0.06] R13[0.10];0.55;0.72;0.06;0.58;0.51;0.63;0.70;0.12;0.0329;0.2284;1
3;3;Agent_1;orders came from the seed rule base (rules as-is);0;0;R3[0.37] R6[0.07] R9[0.06] R10[0.06] R12[0.06] R13[0.10];0.55;0.72;0.06;0.56;0.49;0.63;0.71;0.12;0.0329;0.2348;1
