step,t_min,burning,burned,j_total,j_physical,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
1,1.0,14,14,0.01245,0.01412,0.04235,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
2,2.0,21,21,0.01829,0.02073,0.06220,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
3,3.0,29,29,0.02467,0.02797,0.08391,0.00000,0.00000,0.00000,8.27,0.00,0.067,0,0.0
4,4.0,40,40,0.04592,0.03739,0.11217,0.00000,0.00000,0.00621,8.27,0.00,0.069,278,146.9
5,5.0,44,46,0.05073,0.04229,0.12686,0.00000,0.00000,0.01324,8.27,0.00,0.070,309,165.6
6,6.0,47,49,0.05319,0.04468,0.13403,0.00000,0.00000,0.02121,8.27,0.00,0.071,341,185.9
7,7.0,49,51,0.05495,0.04625,0.13874,0.00000,0.00000,0.03027,8.27,0.00,0.072,376,209.3
8,8.0,49,51,0.05545,0.04625,0.13874,0.00000,0.00000,0.03959,8.27,0.00,0.072,388,214.3
9,9.0,49,51,0.05582,0.04625,0.13874,0.00000,0.00000,0.04931,8.27,0.00,0.073,399,222.3
10,10.0,49,51,0.05633,0.04625,0.13874,0.00000,0.00000,0.05943,8.27,0.00,0.073,417,231.0
11,11.0,49,51,0.05686,0.04625,0.13874,0.00000,0.00000,0.06955,8.27,0.00,0.073,417,230.5
12,12.0,49,51,0.05741,0.04625,0.13874,0.00000,0.00000,0.07966,8.27,0.00,0.073,417,230.1
13,13.0,50,52,0.05866,0.04702,0.14107,0.00000,0.00000,0.08976,8.27,0.00,0.074,417,229.7
14,14.0,50,52,0.05924,0.04702,0.14107,0.00000,0.00000,0.09985,8.27,0.00,0.074,417,229.3
15,15.0,49,52,0.05985,0.04702,0.14107,0.00000,0.00000,0.10992,8.27,0.00,0.074,417,229.0
16,16.0,49,52,0.06109,0.04702,0.14107,0.00000,0.00000,0.11776,8.27,0.00,0.074,302,178.2
17,17.0,48,52,0.06158,0.04702,0.14107,0.00000,0.00000,0.12561,8.27,0.00,0.074,302,178.2
18,18.0,48,52,0.06143,0.04702,0.14107,0.00000,0.00000,0.13567,8.27,0.00,0.075,417,228.9
19,19.0,48,52,0.06203,0.04702,0.14107,0.00000,0.00000,0.14572,8.27,0.00,0.075,417,229.0
20,20.0,48,52,0.06260,0.04702,0.14107,0.00000,0.00000,0.15562,8.27,0.00,0.075,408,225.3
21,21.0,48,52,0.06320,0.04702,0.14107,0.00000,0.00000,0.16551,8.27,0.00,0.075,408,225.4
22,22.0,48,52,0.06380,0.04702,0.14107,0.00000,0.00000,0.17540,8.27,0.00,0.075,408,225.3
23,23.0,36,52,0.06439,0.04702,0.14107,0.00000,0.00000,0.18529,8.27,0.00,0.075,408,225.3
24,24.0,15,52,0.06499,0.04702,0.14107,0.00000,0.00000,0.19517,8.27,0.00,0.075,408,225.2
25,25.0,8,52,0.06558,0.04702,0.14107,0.00000,0.00000,0.20504,8.27,0.00,0.076,408,225.1
26,26.0,4,56,0.06885,0.05010,0.15030,0.00000,0.00000,0.21448,8.27,0.00,0.076,398,215.9
27,27.0,6,61,0.07317,0.05385,0.16155,0.00000,0.00000,0.22094,8.27,0.00,0.076,321,150.3
28,28.0,8,64,0.07547,0.05605,0.16816,0.00000,0.00000,0.22567,8.27,0.00,0.076,264,110.6
29,29.0,18,75,0.08110,0.06384,0.19152,0.00000,0.00000,0.23222,8.27,0.00,0.076,244,149.9
30,30.0,12,75,0.08177,0.06384,0.19152,0.00000,0.00000,0.24008,8.27,0.00,0.077,328,180.0
31,31.0,10,76,0.08324,0.06453,0.19358,0.00000,0.00000,0.24868,8.27,0.00,0.077,370,197.1
32,32.0,1,76,0.08424,0.06453,0.19358,0.00000,0.00000,0.25885,8.27,0.00,0.077,433,232.7
33,33.0,0,76,0.08540,0.06453,0.19358,0.00000,0.00000,0.26532,8.27,0.00,0.078,339,151.3
34,34.0,0,76,0.08526,0.06453,0.19358,0.00000,0.00000,0.27327,8.27,0.00,0.078,363,184.6
35,35.0,0,76,0.08488,0.06453,0.19358,0.00000,0.00000,0.27844,8.27,0.00,0.078,193,120.6
